datetime,Open,High,Low,Close,Volume
2026-01-14 17:30:00+07:00,4634.940,4635.650,4632.360,4635.165,2351.000
2026-01-14 17:35:00+07:00,4635.200,4636.740,4633.550,4636.535,1503.000
2026-01-14 17:40:00+07:00,4636.525,4638.330,4635.795,4635.810,2194.000
2026-01-14 17:45:00+07:00,4635.820,4636.660,4633.320,4633.740,2116.000
2026-01-14 17:50:00+07:00,4633.735,4636.050,4633.135,4633.500,2710.000
2026-01-14 17:55:00+07:00,4633.540,4633.590,4631.270,4633.095,2586.000
2026-01-14 18:00:00+07:00,4633.115,4635.590,4630.345,4635.430,2751.000
2026-01-14 18:05:00+07:00,4635.435,4636.660,4633.880,4635.240,2054.000
2026-01-14 18:10:00+07:00,4635.245,4636.380,4634.530,4635.480,1640.000
2026-01-14 18:15:00+07:00,4635.515,4637.580,4634.815,4634.940,1914.000
2026-01-14 18:20:00+07:00,4634.940,4635.900,4633.305,4635.215,2085.000
2026-01-14 18:25:00+07:00,4635.225,4636.555,4629.235,4630.280,2868.000
2026-01-14 18:30:00+07:00,4630.265,4632.710,4627.415,4627.890,3878.000
2026-01-14 18:35:00+07:00,4627.895,4630.915,4627.635,4630.035,2531.000
2026-01-14 18:40:00+07:00,4630.195,4631.600,4629.945,4630.825,2280.000
2026-01-14 18:45:00+07:00,4630.685,4631.625,4628.475,4629.550,2363.000
2026-01-14 18:50:00+07:00,4629.535,4630.905,4626.175,4629.270,3044.000
2026-01-14 18:55:00+07:00,4629.305,4631.640,4627.590,4630.415,2514.000
2026-01-14 19:00:00+07:00,4630.470,4637.710,4630.315,4634.980,5443.000
2026-01-14 19:05:00+07:00,4635.005,4638.280,4635.005,4637.255,3770.000
2026-01-14 19:10:00+07:00,4637.195,4638.720,4635.115,4635.755,2997.000
2026-01-14 19:15:00+07:00,4635.720,4636.855,4634.085,4636.160,2541.000
2026-01-14 19:20:00+07:00,4636.215,4638.865,4634.500,4638.740,1920.000
2026-01-14 19:25:00+07:00,4638.790,4638.990,4635.685,4636.280,1815.000
2026-01-14 19:30:00+07:00,4636.245,4638.280,4635.660,4635.935,2106.000
2026-01-14 19:35:00+07:00,4635.940,4637.025,4634.545,4635.455,3449.000
2026-01-14 19:40:00+07:00,4635.475,4636.685,4634.045,4634.655,3232.000
2026-01-14 19:45:00+07:00,4634.640,4636.290,4633.740,4636.130,4495.000
2026-01-14 19:50:00+07:00,4636.120,4636.840,4634.920,4636.425,3300.000
2026-01-14 19:55:00+07:00,4636.430,4641.985,4634.690,4638.785,4355.000
2026-01-14 20:00:00+07:00,4638.790,4641.740,4632.525,4635.300,8207.000
2026-01-14 20:05:00+07:00,4635.280,4635.505,4629.700,4629.785,7646.000
2026-01-14 20:10:00+07:00,4629.810,4633.130,4627.195,4628.690,6874.000
2026-01-14 20:15:00+07:00,4628.675,4631.930,4627.725,4628.590,8288.000
2026-01-14 20:20:00+07:00,4628.590,4635.315,4627.385,4634.760,4878.000
2026-01-14 20:25:00+07:00,4634.755,4634.935,4627.980,4632.235,4499.000
2026-01-14 20:30:00+07:00,4632.275,4633.860,4624.305,4630.135,6481.000
2026-01-14 20:35:00+07:00,4630.080,4633.250,4625.155,4633.205,6895.000
2026-01-14 20:40:00+07:00,4633.210,4637.470,4631.215,4636.960,6007.000
2026-01-14 20:45:00+07:00,4636.965,4637.130,4634.070,4634.170,5096.000
2026-01-14 20:50:00+07:00,4634.150,4636.120,4629.610,4635.755,4609.000
2026-01-14 20:55:00+07:00,4635.720,4636.650,4634.065,4635.805,5724.000
2026-01-14 21:00:00+07:00,4635.795,4639.070,4633.120,4636.190,6525.000
2026-01-14 21:05:00+07:00,4636.200,4637.510,4629.780,4633.170,4171.000
2026-01-14 21:10:00+07:00,4633.210,4635.245,4630.620,4634.335,4331.000
2026-01-14 21:15:00+07:00,4634.395,4635.545,4631.215,4635.160,5367.000
2026-01-14 21:20:00+07:00,4635.145,4638.085,4635.075,4636.160,5471.000
2026-01-14 21:25:00+07:00,4636.185,4636.385,4633.025,4635.490,5209.000
2026-01-14 21:30:00+07:00,4635.365,4635.365,4626.135,4629.595,9387.000
2026-01-14 21:35:00+07:00,4629.620,4630.060,4617.340,4618.730,9696.000
2026-01-14 21:40:00+07:00,4618.645,4624.185,4614.150,4618.990,10311.000
2026-01-14 21:45:00+07:00,4618.985,4620.800,4607.480,4607.855,11913.000
2026-01-14 21:50:00+07:00,4607.840,4617.655,4607.020,4615.630,11533.000
2026-01-14 21:55:00+07:00,4615.635,4619.275,4613.565,4617.520,9888.000
2026-01-14 22:00:00+07:00,4617.500,4617.500,4603.070,4605.680,10026.000
2026-01-14 22:05:00+07:00,4605.715,4611.140,4599.500,4605.280,9877.000
2026-01-14 22:10:00+07:00,4605.365,4616.850,4603.960,4616.160,12064.000
2026-01-14 22:15:00+07:00,4616.055,4623.210,4614.520,4621.960,8972.000
2026-01-14 22:20:00+07:00,4621.945,4626.610,4619.315,4623.545,8563.000
2026-01-14 22:25:00+07:00,4623.555,4625.050,4614.550,4615.590,8500.000
2026-01-14 22:30:00+07:00,4615.610,4619.425,4609.980,4610.370,8165.000
2026-01-14 22:35:00+07:00,4610.450,4620.325,4610.195,4620.255,8842.000
2026-01-14 22:40:00+07:00,4620.240,4622.105,4611.635,4613.215,7854.000
2026-01-14 22:45:00+07:00,4613.160,4617.570,4611.960,4613.370,6121.000
2026-01-14 22:50:00+07:00,4613.325,4615.405,4610.590,4615.260,6336.000
2026-01-14 22:55:00+07:00,4615.205,4619.480,4615.205,4618.025,7010.000
2026-01-14 23:00:00+07:00,4618.265,4621.300,4615.615,4618.665,6675.000
2026-01-14 23:05:00+07:00,4618.745,4621.455,4615.835,4616.265,5584.000
2026-01-14 23:10:00+07:00,4616.235,4619.795,4614.930,4618.050,6875.000
2026-01-14 23:15:00+07:00,4617.920,4621.410,4616.535,4620.695,6664.000
2026-01-14 23:20:00+07:00,4620.685,4623.565,4619.700,4622.720,5075.000
2026-01-14 23:25:00+07:00,4622.740,4624.935,4619.325,4621.785,6623.000
2026-01-14 23:30:00+07:00,4621.775,4623.365,4617.775,4619.035,7583.000
2026-01-14 23:35:00+07:00,4619.110,4621.280,4615.035,4617.510,7229.000
2026-01-14 23:40:00+07:00,4617.530,4618.485,4613.930,4615.620,6798.000
2026-01-14 23:45:00+07:00,4615.670,4616.870,4611.055,4611.055,8100.000
2026-01-14 23:50:00+07:00,4611.155,4616.270,4610.000,4612.860,6846.000
2026-01-14 23:55:00+07:00,4612.875,4617.590,4608.755,4617.140,7881.000
2026-01-15 00:00:00+07:00,4617.145,4619.250,4615.635,4616.255,4667.000
2026-01-15 00:05:00+07:00,4616.240,4616.705,4609.960,4614.795,4770.000
2026-01-15 00:10:00+07:00,4614.810,4617.440,4612.200,4615.850,3321.000
2026-01-15 00:15:00+07:00,4615.850,4615.915,4611.350,4613.240,5263.000
2026-01-15 00:20:00+07:00,4613.325,4614.420,4607.085,4607.475,5365.000
2026-01-15 00:25:00+07:00,4607.495,4612.210,4605.555,4611.515,4920.000
2026-01-15 00:30:00+07:00,4611.505,4612.210,4605.795,4608.670,5783.000
2026-01-15 00:35:00+07:00,4608.685,4611.775,4607.255,4608.600,4848.000
2026-01-15 00:40:00+07:00,4608.610,4608.610,4601.220,4604.365,7721.000
2026-01-15 00:45:00+07:00,4604.395,4611.425,4604.055,4611.385,5341.000
2026-01-15 00:50:00+07:00,4611.380,4613.720,4608.860,4612.535,7310.000
2026-01-15 00:55:00+07:00,4612.530,4616.725,4612.095,4614.400,5171.000
2026-01-15 01:00:00+07:00,4614.375,4621.200,4612.905,4621.110,4656.000
2026-01-15 01:05:00+07:00,4621.125,4622.830,4620.590,4621.120,4147.000
2026-01-15 01:10:00+07:00,4621.090,4623.825,4620.500,4623.810,3949.000
2026-01-15 01:15:00+07:00,4623.795,4629.400,4622.560,4627.080,4827.000
2026-01-15 01:20:00+07:00,4627.030,4628.180,4624.755,4626.880,5644.000
2026-01-15 01:25:00+07:00,4626.910,4630.225,4625.725,4628.380,4722.000
2026-01-15 01:30:00+07:00,4628.435,4632.565,4628.200,4629.845,3861.000
2026-01-15 01:35:00+07:00,4629.850,4630.345,4627.990,4628.920,2801.000
2026-01-15 01:40:00+07:00,4628.880,4633.585,4628.840,4631.410,3304.000
2026-01-15 01:45:00+07:00,4631.410,4634.210,4630.085,4632.120,3388.000
2026-01-15 01:50:00+07:00,4632.135,4636.685,4632.115,4634.990,3674.000
2026-01-15 01:55:00+07:00,4635.065,4637.375,4634.020,4635.175,3355.000
2026-01-15 02:00:00+07:00,4635.190,4642.970,4635.165,4637.190,5755.000
2026-01-15 02:05:00+07:00,4637.030,4638.620,4633.960,4634.835,5270.000
2026-01-15 02:10:00+07:00,4634.850,4637.215,4633.355,4637.215,4326.000
2026-01-15 02:15:00+07:00,4637.225,4638.550,4634.170,4638.475,4460.000
2026-01-15 02:20:00+07:00,4638.520,4639.680,4636.070,4639.475,3760.000
2026-01-15 02:25:00+07:00,4639.570,4640.205,4634.625,4634.915,4612.000
2026-01-15 02:30:00+07:00,4634.980,4638.050,4634.615,4636.970,3566.000
2026-01-15 02:35:00+07:00,4636.945,4640.625,4634.665,4639.165,3551.000
2026-01-15 02:40:00+07:00,4639.090,4640.415,4638.985,4639.955,3189.000
2026-01-15 02:45:00+07:00,4639.930,4640.865,4638.495,4639.420,3159.000
2026-01-15 02:50:00+07:00,4639.430,4641.545,4638.330,4638.935,3140.000
2026-01-15 02:55:00+07:00,4638.945,4640.035,4635.815,4639.255,3499.000
2026-01-15 03:00:00+07:00,4639.240,4641.100,4627.065,4631.960,7478.000
2026-01-15 03:05:00+07:00,4631.985,4638.685,4626.170,4637.150,6381.000
2026-01-15 03:10:00+07:00,4637.105,4641.635,4634.870,4636.380,5955.000
2026-01-15 03:15:00+07:00,4636.430,4638.025,4631.005,4636.955,4744.000
2026-01-15 03:20:00+07:00,4636.970,4637.230,4631.375,4635.610,3846.000
2026-01-15 03:25:00+07:00,4635.635,4635.730,4632.405,4634.340,3295.000
2026-01-15 03:30:00+07:00,4634.335,4635.755,4630.265,4630.425,3793.000
2026-01-15 03:35:00+07:00,4630.450,4634.350,4626.380,4633.790,4346.000
2026-01-15 03:40:00+07:00,4633.775,4634.365,4625.515,4625.830,4117.000
2026-01-15 03:45:00+07:00,4625.825,4631.035,4625.825,4630.505,3767.000
2026-01-15 03:50:00+07:00,4630.460,4632.935,4628.935,4632.365,4221.000
2026-01-15 03:55:00+07:00,4632.400,4633.120,4631.125,4632.630,3747.000
2026-01-15 04:00:00+07:00,4632.640,4633.050,4629.140,4631.225,1260.000
2026-01-15 04:05:00+07:00,4631.295,4631.635,4628.845,4629.760,949.000
2026-01-15 04:10:00+07:00,4629.750,4630.565,4624.470,4624.470,1365.000
2026-01-15 04:15:00+07:00,4624.390,4626.590,4622.565,4625.770,2897.000
2026-01-15 04:20:00+07:00,4625.785,4626.830,4624.240,4624.355,1351.000
2026-01-15 04:25:00+07:00,4624.365,4624.390,4620.905,4622.385,1557.000
2026-01-15 04:30:00+07:00,4622.390,4623.300,4620.220,4620.955,802.000
2026-01-15 04:35:00+07:00,4620.980,4621.250,4619.650,4620.780,849.000
2026-01-15 04:40:00+07:00,4620.760,4621.245,4617.890,4621.135,1425.000
2026-01-15 04:45:00+07:00,4621.140,4623.090,4619.920,4620.820,629.000
2026-01-15 04:50:00+07:00,4620.795,4627.665,4620.680,4627.110,1740.000
2026-01-15 04:55:00+07:00,4627.105,4629.195,4624.385,4626.575,2730.000
2026-01-15 06:00:00+07:00,4624.170,4624.170,4622.020,4622.370,37.000
2026-01-15 06:05:00+07:00,4622.805,4622.880,4612.805,4612.835,1889.000
2026-01-15 06:10:00+07:00,4612.860,4617.960,4612.470,4616.580,2724.000
2026-01-15 06:15:00+07:00,4616.600,4618.690,4610.530,4611.895,2581.000
2026-01-15 06:20:00+07:00,4611.885,4612.210,4607.475,4608.380,2653.000
2026-01-15 06:25:00+07:00,4608.385,4609.660,4605.465,4609.115,3060.000
2026-01-15 06:30:00+07:00,4609.105,4612.170,4608.010,4609.300,2471.000
2026-01-15 06:35:00+07:00,4609.280,4613.155,4606.615,4607.325,2342.000
2026-01-15 06:40:00+07:00,4607.200,4607.290,4602.880,4606.505,2527.000
2026-01-15 06:45:00+07:00,4606.555,4614.450,4606.555,4613.875,3277.000
2026-01-15 06:50:00+07:00,4613.555,4613.865,4609.985,4610.425,2437.000
2026-01-15 06:55:00+07:00,4610.470,4616.210,4610.385,4615.325,2297.000
2026-01-15 07:00:00+07:00,4615.285,4617.285,4611.630,4616.325,2518.000
2026-01-15 07:05:00+07:00,4616.280,4617.625,4614.240,4617.265,1803.000
2026-01-15 07:10:00+07:00,4617.280,4617.935,4614.975,4616.675,1593.000
2026-01-15 07:15:00+07:00,4616.680,4618.260,4614.710,4616.930,1575.000
2026-01-15 07:20:00+07:00,4616.955,4617.750,4614.140,4617.635,1519.000
2026-01-15 07:25:00+07:00,4617.595,4617.740,4615.635,4616.710,1988.000
2026-01-15 07:30:00+07:00,4616.715,4618.095,4615.720,4616.605,2026.000
2026-01-15 07:35:00+07:00,4616.635,4617.840,4615.420,4616.225,1571.000
