datetime,Open,High,Low,Close,Volume
2026-01-26 20:50:00,87989.35,88010.6,87933.88,87976.88,34.17901
2026-01-26 20:55:00,87976.88,87993.69,87942.11,87960.01,35.98845
2026-01-26 21:00:00,87960.01,87989.86,87896.49,87963.7,35.62218
2026-01-26 21:05:00,87963.7,88008.01,87850.0,87850.0,97.37698
2026-01-26 21:10:00,87850.0,87850.01,87654.36,87688.02,198.81596
2026-01-26 21:15:00,87688.01,87840.0,87674.1,87674.11,71.77003
2026-01-26 21:20:00,87674.1,87705.18,87632.48,87680.02,61.51274
2026-01-26 21:25:00,87680.02,87769.79,87650.3,87675.71,60.40887
2026-01-26 21:30:00,87675.7,87998.34,87450.08,87908.06,273.07304
2026-01-26 21:35:00,87908.06,88285.71,87908.06,88116.82,325.0934
2026-01-26 21:40:00,88116.81,88508.41,88047.39,88144.09,256.57387
2026-01-26 21:45:00,88144.08,88290.61,88042.55,88044.58,146.31047
2026-01-26 21:50:00,88044.59,88067.84,87826.78,87861.41,181.89101
2026-01-26 21:55:00,87861.41,88230.24,87860.16,88178.1,114.14501
2026-01-26 22:00:00,88178.09,88287.93,88040.28,88271.07,115.93358
2026-01-26 22:05:00,88271.08,88300.0,88162.65,88267.88,46.40327
2026-01-26 22:10:00,88267.88,88800.0,88162.65,88721.46,381.32204
2026-01-26 22:15:00,88721.45,88860.0,88604.08,88699.99,168.05732
2026-01-26 22:20:00,88699.99,88700.0,88471.59,88522.33,120.94374
2026-01-26 22:25:00,88522.33,88522.33,88350.0,88492.82,96.5
2026-01-26 22:30:00,88492.82,88498.5,88180.0,88309.39,80.89521
2026-01-26 22:35:00,88309.4,88359.09,88200.0,88227.79,53.92217
2026-01-26 22:40:00,88227.79,88235.19,87400.0,87476.6,435.97363
2026-01-26 22:45:00,87476.61,87624.01,87325.03,87616.01,116.57139
2026-01-26 22:50:00,87616.01,87714.28,87517.53,87561.64,116.08868
2026-01-26 22:55:00,87561.64,87679.76,87561.64,87641.41,36.71074
2026-01-26 23:00:00,87641.41,87781.39,87542.0,87639.96,69.86707
2026-01-26 23:05:00,87639.97,87657.55,87300.0,87334.42,77.36404
2026-01-26 23:10:00,87334.42,87429.73,87281.5,87410.24,53.34881
2026-01-26 23:15:00,87410.24,87458.0,87206.0,87449.21,90.19785
2026-01-26 23:20:00,87449.21,87964.6,87445.03,87833.44,101.83228
2026-01-26 23:25:00,87833.45,87896.0,87672.26,87697.51,36.71961
2026-01-26 23:30:00,87697.51,87793.64,87600.01,87678.88,30.92577
2026-01-26 23:35:00,87678.88,87699.0,87500.0,87509.3,38.29252
2026-01-26 23:40:00,87509.3,87572.73,87406.81,87471.74,40.43329
2026-01-26 23:45:00,87471.73,87856.0,87418.0,87834.21,54.1418
2026-01-26 23:50:00,87834.21,87912.06,87796.0,87835.9,68.00869
2026-01-26 23:55:00,87835.91,87835.91,87602.0,87606.99,25.64692
2026-01-27 00:00:00,87607.0,87789.47,87563.25,87742.06,22.91744
2026-01-27 00:05:00,87742.06,87772.28,87500.0,87549.6,28.16177
2026-01-27 00:10:00,87549.6,87549.61,87400.01,87426.07,44.47986
2026-01-27 00:15:00,87426.07,87516.0,87207.0,87267.33,84.98964
2026-01-27 00:20:00,87267.32,87475.15,87258.95,87376.93,46.30597
2026-01-27 00:25:00,87376.93,87540.0,87376.93,87400.0,32.20481
2026-01-27 00:30:00,87400.0,87400.0,87035.51,87249.99,172.61938
2026-01-27 00:35:00,87250.0,87599.99,87249.99,87560.0,40.07887
2026-01-27 00:40:00,87560.0,87593.9,87506.0,87537.6,15.77997
2026-01-27 00:45:00,87537.6,87600.0,87509.06,87573.36,33.22114
2026-01-27 00:50:00,87573.36,87746.78,87547.44,87731.84,47.00605
2026-01-27 00:55:00,87731.85,87746.21,87663.98,87700.62,12.86884
2026-01-27 01:00:00,87700.61,87805.56,87639.26,87750.01,33.46813
2026-01-27 01:05:00,87750.01,87800.0,87662.76,87796.46,20.46251
2026-01-27 01:10:00,87796.45,87860.0,87781.4,87850.0,34.3133
2026-01-27 01:15:00,87850.0,88082.3,87742.35,87942.38,74.67304
2026-01-27 01:20:00,87942.37,87974.77,87800.0,87952.96,33.63105
2026-01-27 01:25:00,87952.96,88118.51,87916.94,88082.84,33.87694
2026-01-27 01:30:00,88082.84,88308.18,88072.91,88233.64,68.35335
2026-01-27 01:35:00,88233.64,88337.94,88124.21,88164.82,43.93482
2026-01-27 01:40:00,88164.81,88218.0,87991.2,88009.43,69.95116
2026-01-27 01:45:00,88009.43,88162.66,87937.38,88162.66,57.86488
2026-01-27 01:50:00,88162.65,88272.0,88157.55,88256.57,43.92596
2026-01-27 01:55:00,88256.58,88403.73,88210.91,88403.72,36.38592
2026-01-27 02:00:00,88403.73,88537.95,88369.75,88382.5,108.72053
2026-01-27 02:05:00,88382.5,88440.07,88316.64,88407.85,32.34861
2026-01-27 02:10:00,88407.85,88437.59,88320.0,88368.14,66.9924
2026-01-27 02:15:00,88368.14,88417.2,88266.0,88334.45,38.54732
2026-01-27 02:20:00,88334.45,88334.46,88113.05,88171.03,62.49429
2026-01-27 02:25:00,88171.03,88211.72,88162.65,88189.53,23.82747
2026-01-27 02:30:00,88189.52,88209.94,88100.0,88205.99,30.05505
2026-01-27 02:35:00,88205.99,88289.49,88124.21,88289.48,40.3497
2026-01-27 02:40:00,88289.49,88340.0,88248.83,88248.83,39.5027
2026-01-27 02:45:00,88248.83,88273.78,88162.65,88176.0,33.24779
2026-01-27 02:50:00,88176.0,88176.0,87950.0,87967.08,31.81649
2026-01-27 02:55:00,87967.08,88034.7,87967.07,88013.19,8.07172
2026-01-27 03:00:00,88013.19,88092.31,87966.22,88043.51,37.23187
2026-01-27 03:05:00,88043.51,88118.0,87975.14,87980.02,21.52209
2026-01-27 03:10:00,87980.03,88009.18,87922.97,87922.97,19.67953
2026-01-27 03:15:00,87922.97,87949.99,87816.76,87949.99,34.35923
2026-01-27 03:20:00,87949.99,88013.2,87850.0,87874.17,39.06713
2026-01-27 03:25:00,87874.17,87913.72,87820.01,87884.0,14.09252
2026-01-27 03:30:00,87884.0,87904.91,87790.44,87806.4,35.11229
2026-01-27 03:35:00,87806.4,87845.46,87769.78,87833.62,29.92873
2026-01-27 03:40:00,87833.61,87833.62,87760.87,87808.8,35.57618
2026-01-27 03:45:00,87808.8,87840.0,87714.32,87721.74,33.94818
2026-01-27 03:50:00,87721.73,87721.73,87573.35,87573.35,85.32446
2026-01-27 03:55:00,87573.35,87629.34,87542.05,87629.22,43.11039
2026-01-27 04:00:00,87629.23,87635.51,87573.35,87608.4,29.90931
2026-01-27 04:05:00,87608.41,87741.19,87573.35,87714.28,27.73789
2026-01-27 04:10:00,87714.27,87842.69,87714.27,87842.68,30.25312
2026-01-27 04:15:00,87842.68,87875.12,87834.02,87861.95,18.67987
2026-01-27 04:20:00,87861.95,87861.95,87760.86,87839.99,11.94763
2026-01-27 04:25:00,87840.0,87939.8,87839.99,87939.8,15.96617
2026-01-27 04:30:00,87939.8,88021.74,87875.47,87915.12,30.16725
2026-01-27 04:35:00,87915.11,87950.28,87880.21,87926.46,27.66171
2026-01-27 04:40:00,87926.47,88238.29,87926.47,88146.38,108.80481
2026-01-27 04:45:00,88146.37,88155.34,88011.74,88048.83,31.03993
2026-01-27 04:50:00,88048.83,88141.85,88048.83,88137.68,22.2127
2026-01-27 04:55:00,88137.68,88140.0,88031.5,88064.69,38.47899
2026-01-27 05:00:00,88064.69,88135.1,88026.51,88110.33,42.5608
2026-01-27 05:05:00,88110.34,88110.34,88042.44,88042.45,14.37966
2026-01-27 05:10:00,88042.45,88154.0,88042.44,88102.36,41.92087
2026-01-27 05:15:00,88102.36,88131.76,88042.4,88043.94,15.2687
2026-01-27 05:20:00,88043.94,88063.51,88001.75,88063.36,16.82723
2026-01-27 05:25:00,88063.35,88093.28,88002.2,88091.99,15.17981
2026-01-27 05:30:00,88092.0,88226.71,88041.41,88226.71,36.94031
2026-01-27 05:35:00,88226.7,88270.29,88158.8,88196.28,75.66704
2026-01-27 05:40:00,88196.28,88196.28,88100.0,88121.15,20.25773
2026-01-27 05:45:00,88121.15,88236.71,88120.0,88120.01,15.8169
2026-01-27 05:50:00,88120.01,88253.18,88120.0,88181.71,18.73316
2026-01-27 05:55:00,88181.71,88181.72,88124.21,88140.01,11.26526
2026-01-27 06:00:00,88140.01,88164.94,88021.86,88051.94,27.25278
2026-01-27 06:05:00,88051.94,88154.01,88047.42,88125.87,23.97288
2026-01-27 06:10:00,88125.87,88189.14,88124.21,88189.13,13.55811
2026-01-27 06:15:00,88189.14,88222.99,88140.29,88222.98,14.87345
2026-01-27 06:20:00,88222.99,88372.62,88212.16,88350.67,81.1296
2026-01-27 06:25:00,88350.68,88462.79,88350.67,88462.78,60.34167
2026-01-27 06:30:00,88462.79,88633.0,88462.79,88550.01,72.2643
2026-01-27 06:35:00,88550.01,88653.73,88549.49,88626.0,36.08838
2026-01-27 06:40:00,88625.99,88659.09,88547.81,88552.42,19.68149
2026-01-27 06:45:00,88552.42,88562.51,88474.52,88493.8,47.451
2026-01-27 06:50:00,88493.81,88493.81,88402.0,88402.0,38.31957
2026-01-27 06:55:00,88402.01,88402.6,88342.6,88347.08,28.82233
2026-01-27 07:00:00,88347.08,88395.03,88272.72,88272.77,36.92092
2026-01-27 07:05:00,88272.78,88272.78,88200.0,88210.08,47.96815
2026-01-27 07:10:00,88210.07,88249.99,88210.07,88238.08,17.23353
2026-01-27 07:15:00,88238.08,88328.76,88226.7,88307.42,26.39229
2026-01-27 07:20:00,88307.42,88457.3,88296.56,88425.99,35.1152
2026-01-27 07:25:00,88426.0,88438.9,88393.79,88393.8,10.74594
2026-01-27 07:30:00,88393.8,88393.8,88359.08,88379.98,34.75144
2026-01-27 07:35:00,88379.99,88379.99,88264.72,88279.4,42.11625
2026-01-27 07:40:00,88279.41,88314.05,88279.4,88300.72,9.60311
2026-01-27 07:45:00,88300.72,88300.73,88251.55,88257.34,15.97039
2026-01-27 07:50:00,88257.33,88397.46,88245.41,88359.09,16.54137
2026-01-27 07:55:00,88359.09,88359.09,88323.49,88353.97,8.84434
2026-01-27 08:00:00,88353.97,88353.97,88204.39,88230.29,25.43589
2026-01-27 08:05:00,88230.28,88230.29,88194.82,88216.36,38.12325
2026-01-27 08:10:00,88216.36,88265.98,88216.36,88265.98,8.23387
2026-01-27 08:15:00,88265.97,88297.49,88246.04,88260.86,12.70385
2026-01-27 08:20:00,88260.86,88431.67,88260.86,88414.77,36.13638
2026-01-27 08:25:00,88414.76,88457.3,88410.27,88438.97,15.66795
2026-01-27 08:30:00,88438.97,88636.0,88407.92,88594.9,57.25064
2026-01-27 08:35:00,88594.9,88700.0,88518.32,88653.71,50.94542
2026-01-27 08:40:00,88653.71,88653.72,88550.05,88631.79,21.35381
2026-01-27 08:45:00,88631.79,88693.83,88595.15,88617.02,23.21981
2026-01-27 08:50:00,88617.01,88630.45,88520.85,88551.92,35.10979
2026-01-27 08:55:00,88551.91,88580.0,88510.86,88550.61,16.69309
2026-01-27 09:00:00,88550.61,88768.0,88550.61,88767.99,63.40495
2026-01-27 09:05:00,88768.0,88790.49,88750.0,88784.57,37.65427
2026-01-27 09:10:00,88784.57,88784.58,88618.01,88692.0,57.74281
2026-01-27 09:15:00,88691.99,88731.15,88646.83,88686.61,13.43001
2026-01-27 09:20:00,88686.62,88686.62,88621.87,88632.17,18.12451
2026-01-27 09:25:00,88632.17,88632.17,88555.51,88558.54,28.37603
2026-01-27 09:30:00,88558.55,88663.48,88558.55,88648.34,16.17855
2026-01-27 09:35:00,88648.34,88751.95,88648.34,88751.95,37.17359
2026-01-27 09:40:00,88751.96,88809.75,88725.15,88738.71,70.743
2026-01-27 09:45:00,88738.72,88784.22,88708.97,88780.29,36.29672
2026-01-27 09:50:00,88780.29,88784.29,88743.97,88776.54,39.3096
2026-01-27 09:55:00,88776.53,88858.96,88751.94,88831.6,61.46406
2026-01-27 10:00:00,88831.59,88898.0,88780.0,88832.35,66.24332
2026-01-27 10:05:00,88832.35,88832.35,88689.17,88709.32,49.5094
2026-01-27 10:10:00,88709.32,88709.33,88582.57,88630.75,72.2815
2026-01-27 10:15:00,88630.76,88707.79,88600.0,88600.0,58.46385
2026-01-27 10:20:00,88600.01,88725.16,88585.57,88725.16,51.65322
2026-01-27 10:25:00,88725.16,88739.14,88703.76,88739.14,24.42378
2026-01-27 10:30:00,88739.13,88739.14,88688.0,88725.16,39.55736
2026-01-27 10:35:00,88725.15,88830.5,88715.0,88830.49,39.66555
2026-01-27 10:40:00,88830.49,88830.5,88782.5,88811.68,41.34739
2026-01-27 10:45:00,88811.68,88813.11,88764.02,88783.55,23.8351
2026-01-27 10:50:00,88783.55,88783.55,88722.26,88744.16,27.37296
2026-01-27 10:55:00,88744.17,88788.0,88725.15,88788.0,31.90932
2026-01-27 11:00:00,88787.99,88788.0,88739.13,88767.18,35.84167
2026-01-27 11:05:00,88767.18,88863.59,88693.94,88854.7,71.84491
2026-01-27 11:10:00,88854.71,89010.0,88822.31,88822.31,93.30369
2026-01-27 11:15:00,88822.31,88861.18,88791.11,88833.67,40.46158
2026-01-27 11:20:00,88833.67,88897.72,88820.64,88875.54,38.68326
2026-01-27 11:25:00,88875.55,88875.55,88774.56,88841.61,29.65427
2026-01-27 11:30:00,88841.61,88841.62,88803.39,88834.28,21.36911
2026-01-27 11:35:00,88834.29,88834.29,88768.07,88768.07,16.50288
2026-01-27 11:40:00,88768.07,88768.08,88690.0,88690.01,17.31589
2026-01-27 11:45:00,88690.0,88700.0,88600.65,88600.66,59.71329
2026-01-27 11:50:00,88600.65,88606.87,88511.88,88544.49,73.64007
2026-01-27 11:55:00,88544.49,88598.25,88544.49,88579.58,10.48539
2026-01-27 12:00:00,88579.58,88586.26,88558.66,88558.67,10.86875
2026-01-27 12:05:00,88558.67,88558.67,88481.46,88481.47,27.95463
2026-01-27 12:10:00,88481.47,88481.47,88431.67,88457.29,25.39855
2026-01-27 12:15:00,88457.29,88471.59,88406.8,88423.36,18.5382
2026-01-27 12:20:00,88423.35,88500.0,88399.99,88495.36,29.57137
2026-01-27 12:25:00,88495.36,88495.39,88471.89,88495.24,10.46654
2026-01-27 12:30:00,88495.24,88534.17,88495.23,88521.95,37.79646
2026-01-27 12:35:00,88521.94,88546.34,88511.2,88538.03,16.57588
2026-01-27 12:40:00,88538.03,88540.0,88483.7,88483.71,41.87652
2026-01-27 12:45:00,88483.71,88550.0,88483.7,88518.44,51.35914
2026-01-27 12:50:00,88518.44,88518.45,88433.46,88447.17,16.43405
2026-01-27 12:55:00,88447.18,88456.31,88414.8,88456.3,19.49116
2026-01-27 13:00:00,88456.31,88522.86,88451.76,88483.97,63.5941
2026-01-27 13:05:00,88483.97,88516.0,88431.67,88515.99,19.37119
2026-01-27 13:10:00,88516.0,88518.12,88475.97,88498.99,24.78193
2026-01-27 13:15:00,88498.99,88499.0,88469.55,88485.76,9.91302
2026-01-27 13:20:00,88485.76,88488.0,88459.33,88488.0,11.41012
2026-01-27 13:25:00,88487.99,88488.0,88391.95,88391.99,13.99505
2026-01-27 13:30:00,88392.0,88392.0,88296.58,88305.76,34.30011
2026-01-27 13:35:00,88305.75,88342.0,88302.85,88336.51,12.38222
2026-01-27 13:40:00,88336.51,88346.9,88285.71,88285.71,38.54104
2026-01-27 13:45:00,88285.72,88338.55,88279.34,88329.37,18.30654
2026-01-27 13:50:00,88329.37,88340.0,88278.03,88316.83,14.03412
2026-01-27 13:55:00,88316.83,88332.68,88315.77,88332.67,16.44043
2026-01-27 14:00:00,88332.68,88431.68,88332.67,88431.68,20.2946
2026-01-27 14:05:00,88431.67,88482.75,88403.72,88475.01,19.37591
2026-01-27 14:10:00,88475.01,88504.32,88460.02,88497.41,32.26347
2026-01-27 14:15:00,88497.4,88502.13,88450.0,88450.01,15.34882
2026-01-27 14:20:00,88450.0,88492.0,88416.66,88473.67,21.90437
2026-01-27 14:25:00,88473.66,88527.05,88457.29,88524.71,29.78887
2026-01-27 14:30:00,88524.72,88555.14,88511.93,88553.03,43.97645
2026-01-27 14:35:00,88553.03,88553.04,88514.32,88518.88,34.71846
2026-01-27 14:40:00,88518.88,88528.11,88451.84,88451.84,20.35865
2026-01-27 14:45:00,88451.84,88451.85,88344.0,88378.32,43.07566
2026-01-27 14:50:00,88378.33,88396.01,88347.8,88347.81,25.12677
2026-01-27 14:55:00,88347.8,88347.81,88312.6,88320.41,49.87021
2026-01-27 15:00:00,88320.41,88396.4,88301.03,88345.0,23.12597
2026-01-27 15:05:00,88345.0,88388.26,88344.99,88363.81,18.44768
2026-01-27 15:10:00,88363.81,88373.8,88329.19,88366.92,15.54036
2026-01-27 15:15:00,88366.92,88397.85,88351.16,88357.36,16.92112
2026-01-27 15:20:00,88357.35,88374.68,88252.03,88252.04,27.61879
2026-01-27 15:25:00,88252.04,88269.83,88211.97,88234.72,30.7368
2026-01-27 15:30:00,88234.72,88286.84,88200.0,88271.99,25.88387
2026-01-27 15:35:00,88271.99,88308.82,88226.7,88226.71,22.94473
2026-01-27 15:40:00,88226.7,88270.56,88200.0,88226.71,17.29353
2026-01-27 15:45:00,88226.7,88226.71,88120.04,88124.21,61.14331
2026-01-27 15:50:00,88124.21,88229.04,88124.21,88228.8,34.82993
2026-01-27 15:55:00,88228.53,88228.53,88170.82,88170.82,11.47337
2026-01-27 16:00:00,88170.83,88170.83,88086.15,88099.64,25.32336
2026-01-27 16:05:00,88099.64,88112.58,87996.59,88004.72,82.04228
2026-01-27 16:10:00,88004.72,88099.99,88004.12,88004.13,43.26161
2026-01-27 16:15:00,88004.12,88075.15,87976.19,88024.63,23.08373
2026-01-27 16:20:00,88024.64,88035.24,88000.0,88022.15,17.69874
2026-01-27 16:25:00,88022.16,88036.31,87983.63,87983.64,39.68388
2026-01-27 16:30:00,87983.64,88011.14,87920.42,87920.43,56.06284
2026-01-27 16:35:00,87920.42,88047.86,87919.24,88024.99,91.53549
2026-01-27 16:40:00,88025.0,88047.85,88000.0,88021.73,14.13309
2026-01-27 16:45:00,88021.74,88048.61,87965.33,87993.79,41.74393
2026-01-27 16:50:00,87993.8,87993.8,87933.66,87939.26,32.66373
2026-01-27 16:55:00,87939.26,87939.26,87868.0,87886.82,34.36812
2026-01-27 17:00:00,87886.82,87968.7,87878.02,87951.51,25.48923
2026-01-27 17:05:00,87951.5,87979.38,87951.5,87974.89,18.07085
2026-01-27 17:10:00,87974.89,88049.99,87967.38,87992.12,36.41393
2026-01-27 17:15:00,87992.11,88052.88,87992.11,88042.31,42.17347
2026-01-27 17:20:00,88042.31,88055.75,87990.82,87991.94,11.01547
2026-01-27 17:25:00,87991.95,88018.13,87989.2,87989.2,11.46963
2026-01-27 17:30:00,87989.21,87989.21,87874.0,87889.13,15.77015
2026-01-27 17:35:00,87889.13,87900.0,87823.7,87826.71,18.23133
2026-01-27 17:40:00,87826.72,87884.6,87816.76,87828.62,30.54138
2026-01-27 17:45:00,87828.62,87855.21,87816.76,87818.53,16.58528
2026-01-27 17:50:00,87818.53,87838.64,87757.57,87810.0,53.1935
2026-01-27 17:55:00,87809.99,87832.8,87743.84,87786.53,36.43697
2026-01-27 18:00:00,87786.53,87812.61,87743.52,87801.39,26.88253
2026-01-27 18:05:00,87801.38,87895.87,87801.38,87858.59,30.48702
2026-01-27 18:10:00,87858.59,87900.0,87834.68,87885.29,13.49025
2026-01-27 18:15:00,87885.29,87910.6,87846.5,87846.5,18.29926
2026-01-27 18:20:00,87846.5,87846.51,87804.0,87827.45,29.75421
2026-01-27 18:25:00,87827.45,87874.66,87827.44,87874.66,30.14526
2026-01-27 18:30:00,87874.65,88000.0,87874.65,87996.16,24.7508
2026-01-27 18:35:00,87996.15,88022.41,87951.2,87956.0,35.72685
2026-01-27 18:40:00,87956.0,88059.5,87956.0,88055.01,39.60242
2026-01-27 18:45:00,88055.01,88075.7,88014.45,88051.79,28.56798
2026-01-27 18:50:00,88051.79,88093.19,88035.41,88063.27,17.08011
2026-01-27 18:55:00,88063.26,88072.52,87992.74,87992.74,44.90094
2026-01-27 19:00:00,87992.74,88028.29,87966.22,87987.45,61.83227
2026-01-27 19:05:00,87987.45,88026.07,87966.22,88024.99,29.11728
2026-01-27 19:10:00,88024.99,88100.17,88021.73,88100.16,49.38549
2026-01-27 19:15:00,88100.16,88134.2,88100.09,88120.82,46.05998
2026-01-27 19:20:00,88120.83,88165.24,88101.33,88159.98,56.16333
2026-01-27 19:25:00,88159.98,88165.1,88040.0,88050.02,45.40795
2026-01-27 19:30:00,88050.02,88073.43,88014.03,88056.76,76.04348
2026-01-27 19:35:00,88056.77,88058.23,88024.25,88024.26,31.03554
2026-01-27 19:40:00,88024.26,88034.36,88005.89,88005.89,27.27072
2026-01-27 19:45:00,88005.9,88023.81,87998.0,87998.01,39.81934
2026-01-27 19:50:00,87998.0,88041.41,87998.0,88008.77,15.82609
2026-01-27 19:55:00,88008.76,88008.76,87955.98,87986.96,20.03669
